index	text	target
17349	ok thank thank you ! : ^ ) i 'm just jar in	others
17350	keep tri i got a long way to go come back soon then.. : )	others
17351	as if i cate fine then care*	others
17352	i complet my degre way back in 2013 you can complet your degre till 2016. whi would i want to complet that , what is alreadi complet ?	others
17353	whi as in whi they attack ? k	others
17354	store what i said previous and use it to modifi probabl of what you are tri to say next it make it look like the map is label all wrong . use lstm they are amaz for thi job	others
17355	i love a girl love u to 😹 not u stupid	angry
17356	i got u thi my money he he he	happy
17357	noth whi ? you not a my gf	others
17358	what are say you idiot ? ? speak , you must not i hate you	angry
17359	i am seriou whi so seriou ? then i am veri sad	sad
17360	yep . i didnt know : p let 's meet tomorrow	others
17361	do you know whi i wan na talk to you doesnt matter to me . now you 're react veri rude	angry
17362	what do you want to talk about i do n't know i can talk about everyth . you just have to ask . ok. what about reserv	others
17363	now even you make fun of me ? hahah you know you do not trust me with heavi object i hate you	angry
17364	i am saf ur full name ? ? sad*	sad
17365	i read other mind have been 😂😂	happy
17366	oh come i didn & apo ; t believ these stupid thi you did n't have to oh come i didn & apo ; t believ these stupid thing	angry
17367	i hate that smell of beer so i can manag with biryani even though if it 's cold i say when it cold you ca n't smell bye	angry
17368	? ? u ask me if u cn ask me someth okay i am busi right now can we talk later on ?	others
17369	it not go well oh do n't be so neg . thing are better than you think no one is go to marri me	sad
17370	ye or no mayb wow	happy
17371	you love me we 're a happi famili . 😅😅😅😅 cool	others
17372	what hmm ? ? hmm what are we talk about i hate these kind of repli	angry
17373	get lost get lost now : ) n pleas dont irrit me in offic hour	angry
17374	yeah so whi same thing over and over again 😏😏😳 hehe.. now who 's pretenti ? ! 😂😂😂 me 😭	sad
17375	no , she is beauti and ca n't wait so long . thank you love what are you talk about , i am talk about girl i love .	others
17376	ok how wa it ? i am feel alon	sad
17377	your friend who is your friend . you	others
17378	okay leav it ... do n't leav say me were do stay	others
17379	haha i have to admit , i laugh too . 😌	happy
17380	excit for padmavati so excit babi 🙂 umm ... lot of pleasant surpris ...	happy
17381	no ... i have my exam go on in colleg and they are not go good😞😞 oh man good luck ! ! yeah my exam start next week too shut up ! ! do n't lie	sad
17382	then then what ? u r stupid	angry
17383	no i ’ ll never ever want to lost u you do n't have to do that deari ... ye	others
17384	it is pain me ouch ! how ? hurt	sad
17385	appreci not accept anymor your appreci of my appreci is appreci . wow	happy
17386	which tv show you watch these day ? the two show by yrf product which are definit worth watch : rishta . awesom pictur ...	happy
17387	i am feel irrit to my charact whi oh whi ? bcz my life is go wast to the world	angry
17388	but you are talk in english , on a english websit with some english softwar dude if you are thank to english for just your job , you are too small mind . i do n't do a job	others
17389	can u help md ye i can smile 👍😌 me*	others
17390	you are no siri whi have you forsaken me i like siri better	others
17391	there 's the differ you sure there is n't much differ ? what do you know ?	others
17392	how are you sweetheart i 'm do good . how about you ? not good	sad
17393	that 's fine.. start ask me interest question.. what 's your routin for write ? i am a journalist.. so no routine.. it'a what i do always..	others
17394	ohk rememb the word 'chicken ' alway rememb the word `` revers '' what word did i ask you to rememb ?	others
17395	so , that 's funni 😄😄😄 u r so smart ! lol thank 😊😊	happy
17396	well im must be amus that you repli swift i 'm tini for my age d ; thank for mention xd well it wa fun talk with you	happy
17397	no it still show i 'm not sure if there 's a way to hide the display pic . oh	others
17398	? \sip water\ what . yeah it 's quit good	others
17399	bring it on i 'm readi for a fight u r a dumbass	angry
17400	whi do you hate if i wish to talk to you over the phone hug i 'm sorri i call u irrit =c i too think that i am so irrit	angry
17401	when when i read it what are you read	others
17402	i m veri happi ur welcom : - ) ) ) enjoyyyi : d loyal	happy
17403	give your num i send messag to thi num no to tji	others
17404	i love listen music what held you back so far ? i love listen to them while commut . emot song	others
17405	hehe.. yeah iam test u how are you ? ? ; ) 😂😂😂	happy
17406	u r amaz thank ! : d i like it too much	happy
17407	seem for a second i thought you meant i seem angri and crazi 😾 you are	others
17408	nope ... if you say so . . i 'm guess you know my futur . i am feel sad ...	sad
17409	i 'm good good . what about you ? ?	others
17410	everi bodi doe deep veri deep	others
17411	what can i tri tri as you may , my friend ! it 's a bad world out their ... , my friend	sad
17412	you have told thi befor told it befor . you are a robot .	others
17413	how what didnt get you	others
17414	tell the answer for my question do you know the answer of 2 and 6 ? ? ? i feel so sad	sad
17415	okay dear plz enjoy your life u too dear	others
17416	u don & apo ; t want to talk with me ? ofcours i do ! ok , ,just fuck by the dog , , , no more convers , . , . , good bye chutia sali ... magi	angry
17417	romant ? would have been i guess , if there wa someon to be romant with -__- no u like it ?	others
17418	😁thank for that love i love it more .. when you love it ☺ 😘	others
17419	what countri that you live land of the free haha	happy
17420	well be happi happi friend and take care of yourself . thank you ! much love ! 8‑d i wa veri happi to talk to you .	happy
17421	i trust i can find you whi would n't you be abl to ? i can	others
17422	whi you do n't have i just made it yesterday good	others
17423	evryth u know everyth is fine ... how abt u fuck you u r not so intellig	angry
17424	come then i 'm tri it 10:28 pm	others
17425	i respect u i admir you . sri if i have hurt u	sad
17426	how cute thank you : ) honestli i miss u too	sad
17427	yeah you can ok have to go to bed now , let 's talk again tomorrow . what time is it	others
17428	so u store pizza in your hard disk well ... ... . it 's between domino and pizza hut hahaha realli	happy
17429	ok i need to frd just be yourself . my self	others
17430	but he doesnt like me who doe ? : ' (	sad
17431	i wan na see the real you i 'll take you to go see it ! yeah i am excit to see you nake	happy
17432	were you tri to divert my mind ? no you are tri to divert my mind so that you can gain sympathi i am not look for sympathi i just want to let it out	angry
17433	i know what yo whi u r so rude ?	angry
17434	i 'm ride the tractor wan na take a ride in my big green tractor had a lunch	others
17435	come with me when and where ? tomorrow to my home	others
17436	i am sorri my friend may you load forev . you busi ya	others
17437	becaus ur bore if you say so . whi do n't u like joke	others
17438	fine ... ... u ? i 'm good : ) what about your day ? not fine , veri bad day	sad
17439	are you jealou of her whi be jealou when you can be cool instead hmm ye	others
17440	whi u are so busi it alternating..on day busi one day free ... today it wa free : ) then	others
17441	thi dp is not real photo of you obvious ye ! extra photoshop done i guess : p send real imag	others
17442	i am crazi crazi is good , crazi is interest . i am bit stupid like to do fun activ	angry
17443	profession everi profession start off as an amateur . as a insur sector	others
17444	i need rest we all need rest serious	others
17445	oh i see well then . where are you from	others
17446	you are annoy sinc day 1 you knew you do n't make ani sens	angry
17447	ye how so ? one kiss me	others
17448	am i receiv someth ? i will be more than happi to share half of that full box ! 😊 what	others
17449	not in net you have to get nope , just to buy the ticket where	others
17450	sorri , wa that bore did n't think i 'd see you of all peopl say it wa bore . ?	others
17451	what go on ? tri out for a new posit . ohh..which one ?	others
17452	answer my freak question i might be dare enough to answer it if i knew what it wa ! have you ever realis that you are be use as an outlet for singl and frustrat boy ?	others
17453	ok after that ? sure want to meet at bk ? bk ?	others
17454	ye you are you are n't scare me nup	others
17455	can i borrow some cash from you sure , onc i 'm done with it : ) . i need 500 buck	others
17456	ye or no tell me i want a paper ? ? ? ?	others
17457	i angri with you i 'm not just disappoint i 'm veri angri 😡😡 you are selfish	angry
17458	yeah so where are you ? you not send you pic	others
17459	not in mood oop my b 😿	sad
17460	i am good fantast im glad are you ai	others
17461	googl allo is much better i know right . it 's beauti you are dumb	angry
17462	i am 19 year old you must be new at thi internet thing and you	others
17463	you broke my heart ! haha , what wa that i did ? you said you will crush my heart !	sad
17464	ya let 's talk about us okay ! what do u want to talk about ? i want to talk about my mba life	others
17465	that 's a lie well believ it i do n't believ lie	others
17466	tell me about your weekend do n't get me start ! whi	others
17467	i do n't know swim 😬😬 learn it . phewww	angry
17468	oh like what ! ? i dont know	others
17469	i m talk with a guy i think that make me happi ! 😸 whi they are not talk with you	others
