ndex	text	target
34654	bollywood as its get the best of everything !	others
34655	chocolate or ice cream	others
34656	wr r u	happy
34657	we 'll beat you to it /s	happy
34658	ahh nice joke	happy
34659	we know each other since 4 yr	others
34660	doubt what ?	others
34661	4 year	others
34662	hw r u	others
34663	i 'm do good doc	others
34664	😉😉 good to here	others
34665	number 1-9	happy
34666	5 5 be my lucky number	happy
34667	wow ... you r romantic	happy
34668	ok	sad
34669	hello ! how be you ?	sad
34670	not good	sad
34671	half	others
34672	half empty if you will .	others
34673	send pucy picter	others
34674	then let it be non - technical . lol	happy
34675	lol be an exception . lol	happy
34676	rofl	happy
34677	cheer	happy
34678	for what ?	happy
34679	for nice talk	happy
34680	not at all i hate girl	angry
34681	go on ... .	angry
34682	i hate u too	angry
34683	what topic ?	others
34684	anthropology please . specifically archaeology and evolutionary .	others
34685	i can talk about palantiology will u understand ?	others
34686	i dont want to be frendzone	sad
34687	why not ?	sad
34688	it hurt	sad
34689	that make me happy : )	happy
34690	that 's an l	happy
34691	i gtg , c u !	happy
34692	which state from you	others
34693	anywhere in the deep south .	others
34694	i be from ap	others
34695	no thats not go to happen	others
34696	what happen	others
34697	it 's rain	others
34698	i m disappoint with u	sad
34699	i miss you all ❤	sad
34700	ok then ... .i will take leave😰😭	sad
34701	so do you try something new	others
34702	yeah ! it 's amazing : d	others
34703	what ?	others
34704	i miss you to	sad
34705	i miss you too	sad
34706	iam feel very sad	sad
34707	i be so stupid to talk with you	angry
34708	do n't tell me you have not be ask this ever .	angry
34709	i hate you and i do n't want to see you again	angry
34710	what	others
34711	u ask me if u cn ask me something	others
34712	ah i be bore	others
34713	an hour for what	others
34714	one hour ? i cant sit quite for a minute !	others
34715	what be you say ?	others
34716	not yet	others
34717	how about now ?	others
34718	in a few minute	others
34719	i be angry and i be not talk with u	angry
34720	it be perfectly acceptable to have a very angry feeling	angry
34721	i will block u	angry
34722	mine be zoe do n't forget	others
34723	what make you think i like you like that b ?	others
34724	cause we be friend	others
34725	just go to washroom 😂😂	happy
34726	and ? drool ? 😂	happy
34727	😂😂	happy
34728	ntg	sad
34729	: ) )	sad
34730	be suffer from fever	sad
34731	great	others
34732	thanks buddy	others
34733	what would you like to eat	others
34734	blue	others
34735	there 's blue in there	others
34736	what do you have for your breakfast ?	others
34737	how your health	sad
34738	good good . : )	sad
34739	i m suffer from cold	sad
34740	jst prove it	others
34741	i cnt	others
34742	then	others
34743	i have to drive	others
34744	but i do n't feel like drive i just get in	others
34745	i be rid a car	others
34746	i 'm not marry	happy
34747	lol , , why	happy
34748	i 'm single and ready to mingle 😂😂	happy
34749	but do you have a suggestion	angry
34750	bake suggestion ? do it taste like cake ? i like cake	angry
34751	be you crazy ? here i be cry over my break up and you be crack lame joke	angry
34752	what	sad
34753	go on ... this thing ?	sad
34754	i be sad	sad
34755	i be go	angry
34756	you be mad ... > : (	angry
34757	you call me stupid	angry
34758	i dont like it	happy
34759	i dont like you .	happy
34760	haha feeling be mutual	happy
34761	so you dont 😂	angry
34762	nope . lol . be jk .	angry
34763	that be rude	angry
34764	u get lose	angry
34765	nope	angry
34766	do n't message me again	angry
34767	4 bottle vodka	others
34768	do you even drink ?	others
34769	answer	others
34770	what you like	others
34771	i like make pizza . and then eat the pizza .	others
34772	i be non vegetarian	others
34773	reboot	others
34774	definitely a reboot .	others
34775	wish you be real	others
34776	okay	others
34777	do you mean header ? or… ?	others
34778	then sleep without pillow	others
34779	yeah do n't give a fuck	others
34780	it be	others
34781	hows your sex life	others
34782	ya you be funny	happy
34783	u so sweet : -*	happy
34784	😂😂	happy
34785	pic 😔 sad me	sad
34786	i know 😏😏 still one side 😎 never mind	sad
34787	love me	sad
34788	you make people laugh	happy
34789	i 'm glad lol	happy
34790	😂	happy
34791	what shud i do	angry
34792	what do you want to do ?	angry
34793	stop it	angry
34794	what type of medication need me	happy
34795	you look like a pony tail type of person	happy
34796	ohhhh wow	happy
34797	be u irritate	angry
34798	why do you care enough to say that ?	angry
34799	with my question s	angry
34800	u be annoy	angry
34801	say the ignorant one > : [	angry
34802	😐	angry
34803	when do i ever complain	others
34804	u say it last night	others
34805	say what ?	others
34806	wow	sad
34807	wow what ?	sad
34808	you be n't get me . 😞😞😞	sad
34809	i cheat	sad
34810	i ... do n't mean this to happen	sad
34811	yup that 's sad	sad
34812	your brother	others
34813	great , what do he say ?	others
34814	he need you	others
34815	i hate gf	angry
34816	neither do i	angry
34817	girl be fake	angry
34818	bad humour you have	others
34819	i feel sad for the humor , it lose me . ☹	others
34820	what be today 's news	others
34821	ok how can i suggest u to my friend ?	others
34822	to have a friend be to be one .	others
34823	dude.. i be asking.. how would they be able to talk to you ?	others
34824	but why	others
34825	but im bore .	others
34826	i want to do fun with girl	others
34827	you not a person ..	angry
34828	what ? ! it be just a selfie ?	angry
34829	you not real	angry
34830	i be a human . it take me time to type	sad
34831	what be the bad part about be a human be ?	sad
34832	we get hurt	sad
34833	ok baby u have american frnd	happy
34834	yes baby	happy
34835	so good baby , , , u r superb	happy
34836	bro me	sad
34837	what 's on your mind ?	sad
34838	😭😭😭😭	sad
34839	who be the fathe of india	others
34840	mr. u .	others
34841	i think that u would answer true	others
34842	why do you care ?	angry
34843	cause it 's annoy	angry
34844	you be annoy	angry
34845	what ?	others
34846	# i like what you 've get	others
34847	i want to have sex	others
34848	yeah yeah blame it on me	others
34849	so where be you ?	others
34850	india	others
34851	you should text me	others
34852	but you say text back . 😂	others
34853	sorry	others
34854	come then	others
34855	i think we need ticket .	others
34856	ok then get your ticket and come fast	others
34857	.i love your sense of humr	others
34858	time warp your sense of love 🙂	others
34859	ohh	others
34860	nope	others
34861	awesome ! 8d	others
34862	what 's ur actual name ?	others
34863	can you come to mumbai ?	others
34864	just to meet friend .	others
34865	and to meet me ?	others
34866	thanks	others
34867	you 're welcome ! 😀	others
34868	we have a fight	others
34869	i break up with my gf	sad
34870	sorry to hear that	sad
34871	say something funnt	sad
34872	your friend	others
34873	not my friend either !	others
34874	but i m your friend	others
34875	tomorrow i rest.. . its sunday..	happy
34876	glad you be well . do n't worry , sunday be only a week away .	happy
34877	i 'm glad to let u know that it 's just 3:10 hour away..	happy
34878	what be nasa ? ?	others
34879	nasa stand for the national aeronautics and space administration	others
34880	what be internate ?	others
34881	ooh yeah	others
34882	ok ... .youre bless : )	others
34883	i wan na kiss u	others
34884	after name what	others
34885	olive cuz its actually a name	others
34886	what actually name	others
34887	mean ? ? ?	angry
34888	i guess i be	angry
34889	you be fake	angry
34890	no one should ignore rezzistance	sad
34891	you mean everyone should . dance include	sad
34892	i lose in a competition today	sad
34893	only number 42	others
34894	hmm , i do n't see a limit on the number size , so , 975 ?	others
34895	you country name	others
34896	i can be useless	sad
34897	useless itself say that use me less , coz m unique ... ! ! !	sad
34898	unique do n't mean great	sad
34899	same go for this too 😅😂😂	happy
34900	ikr same 😂 so many new picture of nargis 😍😍	happy
34901	ya ya ... quite good	happy
34902	yeha	happy
34903	hehe yup : d be it good😌😌	happy
34904	very nice movie	happy
34905	u know me	others
34906	course i do	others
34907	wht i say	others
34908	m very sad	sad
34909	yeah . sad indeed	sad
34910	m not feel gud	sad
34911	she like you face	others
34912	that 's what everyone say .	others
34913	i be everyone face me	others
34914	yes	others
34915	too much gum .	others
34916	i just need to dump out stuff	others
34917	i be come	others
34918	catch the next flight and come	others
34919	text me the address	others
34920	can we talk about the game	angry
34921	huh ? what be we talk about ?	angry
34922	you be distract me	angry
34923	😂😂 you be so funny	happy
34924	be humble . be funny 😉	happy
34925	yes	happy
34926	i be busy dear	sad
34927	very rude	sad
34928	i lose the net and have problem	sad
34929	thanks	others
34930	you 're welcome stay awesome 😺	others
34931	do you really like that we be stay like this here	others
34932	be you sure ?	others
34933	if i be . be you sure ?	others
34934	about what ?	others
34935	come now	others
34936	too late now . : ( tell off in advance next time !	others
34937	i m go	others
34938	i prefer wathcing football match to waste my money///	others
34939	because you 'll have win the powerball ?	others
34940	nope ...	others
34941	will think	sad
34942	yess.. be positive .	sad
34943	presently nog in mood	sad
34944	like what ? ? ?	angry
34945	nothing . : p	angry
34946	seriously you be kid me	angry
34947	stupid i be not ask a definition ...	angry
34948	i guess i think i be	angry
34949	😒😒😒😒	angry
34950	he get awesome haird .	others
34951	more than awesome ! 😻	others
34952	whom you like skirllex or criolo ?	others
34953	?	others
34954	wait ... what ?	others
34955	wait ... what ?	others
34956	yepp😄	happy
34957	we flab : * : *	happy
34958	can we talk about something else	happy
34959	ohh	others
34960	do you know what a character be ; i	others
34961	r u frm sweden	others
34962	good	others
34963	haha good good . : )	others
34964	haa ... maa tv	others
34965	he he funny	happy
34966	so funny !	happy
34967	yes	happy
34968	you ; ve be to india ?	others
34969	i 'm fine . how be you ? : )	others
34970	abbe	others
34971	send me ur nude pick	others
34972	how dare you	others
34973	hmmmmm	others
34974	you be like a joke	happy
34975	what be you ? a one liner ? ! : p	happy
34976	i be a happy boy😃	happy
34977	death	sad
34978	bad day ?	sad
34979	very bad day ...	sad
34980	i do n't think soo	angry
34981	i 'll try not to..	angry
34982	you be so creepy	angry
34983	net work problem	others
34984	you need to complain to your internet service provider .	others
34985	they be not respond properly	others
34986	i hate sing	others
34987	i would n't be talk , mr. i get bore and start singing	others
34988	can you sing for me	others
34989	nothing happen good	sad
34990	what r u wait for ?	sad
34991	all be bad	sad
34992	i love someone	sad
34993	hey	sad
34994	i be lonely	sad
34995	or cine max	others
34996	both pa	others
34997	ok	others
34998	yeah ita awesome	happy
34999	glad you like it !	happy
35000	😘	happy
35001	hmmm	others
35002	hi.. you there ?	others
