index	text	target
17367	i hate that smell of beer so i can manage with biryani even though if its cold i say when its cold you cant smell bye	angry
17368	? ? u ask me if u cn ask me something okay i be busy right now can we talk later on	others
17369	its not go well oh dont be so negative thing be good than you think no one be go to marry me	sad
17370	yes or no maybe wow	happy
17371	you love me be a happy family 😅😅😅😅 cool	others
17372	what hmm ? ? hmm what be we talk about i hate these kind of reply	angry
17373	get lose get lose now : ) n please dont irritate me in office hour	angry
17374	yeah so why same thing over and over again 😏😏😳 hehe.. now whos pretentious ? ! 😂😂😂 me 😭	sad
17375	no she be beautiful and cant wait so long thank you love what be you talk about i be talk about girl i love	others
17376	ok how be it i be feel alone	sad
17377	your friend who be your friend you	others
17378	okay leave it ... dont leave say me be do stay	others
17379	haha i have to admit i laugh too 😌	happy
17380	excite for padmavati so excited baby 🙂 umm ... lot of pleasant surprise ...	happy
17381	no ... i have my exam go on in college and they be not go good😞😞 oh man good luck ! ! yeah my exams start next week too shut up ! ! dont lie	sad
17382	then then what u r stupid	angry
17383	no ill never ever want to lose u you dont have to do that dearie ... yes	others
17384	it be pain me ouch how hurt	sad
17385	appreciation not accept anymore your appreciation of my appreciation be appreciate wow	happy
17386	which tv show you watch these day the two show by yrf production which be definitely worth watchingrishta awesome picture ...	happy
17387	i be feel irritate to my character why oh why bcz my life be go waste to the world	angry
17388	but you be talk in englishon a english website with some english software dude if you be thankful to english for just your job you be too small mind i dont do a job	others
17389	can u help md yes i can smile 👍😌 me	others
17390	you be no siri why have you forsake me i like siri well	others
17391	theres the difference you sure there isnt much difference what do you know	others
17392	how be you sweetheart im do good how about you not good	sad
17393	thats fine.. start ask me interesting question.. whats your routine for write i be a journalist.. so no routine.. ita what i do always..	others
17394	ohk remember the word 'chicken always remember the word `` reversal what word do i ask you to remember	others
17395	so , thats funny 😄😄😄 u r so smart lol thank 😊😊	happy
17396	well im must be amuse that you reply swift im tiny for my age d thanks for mention xd well it be fun talk with you	happy
17397	no its still show im not sure if there a way to hide the display pic oh	others
17398	? \sips water what yeah its quite good	others
17399	bring it on im ready for a fight u r a dumbass	angry
17400	why do you hate if i wish to talk to you over the phone hug im sorry i call u irritating =c i too think that i be so irritating	angry
17401	when when i read it what be you read	others
17402	i m very happy ur welcome : - ) ) ) enjoyyyy : d loyal	happy
17403	give your num i send message to this num no to tjis	others
17404	i love listen music what hold you back so far i love listen to them while commute emotional song	others
17405	hehe.. yeah iam test u how be you ? ? ; ) 😂😂😂	happy
17406	u r amaze thanks : d i like it too much	happy
17407	seem for a second i think you mean i seem angry and crazy 😾 you be	others
17408	nope ... if you say so . . im guess you know my future . i be feel sad ...	sad
17409	im good good what about you ?	others
17410	every body do deep very deep	others
17411	what can i try try as you may my friend ! its a bad world out their ... , my friend	sad
17412	you have tell this before tell it before you be a robot	others
17413	how what didnt get you	others
17414	tell the answer for my question do you know the answer of 2 and 6 ? ? ? i feel so sad	sad
17415	okay dear plz enjoy your life u too dear	others
17416	u donapost want to talk with me ofcourse i do ok , ,just fuck by the dog , , , no more conversation , . , . , good bye chutia sali ... magi	angry
17417	romantic would have be i guess if there be someone to be romantic with -__ no u like it	others
17418	😁thanks for that love i love it more .. when you love it ☺ 😘	others
17419	what country that you live land of the free haha	happy
17420	well be happy happy friend and take care of yourself thank you much love 8d i be very happy to talk to you	happy
17421	i trust i can find you why wouldnt you be able to i can	others
17422	why you dont have i just make it yesterday good	others
17423	evrything u know everything be fine ... how abt u fuck you u r not so intelligent	angry
17424	come then im try its 1028 pm	others
17425	i respect u i admire you sry if i have hurt u	sad
17426	how cute thank you : ) honestly i miss u too	sad
17427	yeah you can ok have to go to bed now let talk again tomorrow what time be it	others
17428	so u store pizza in your hard disk well ... ... . its between domino and pizza hut hahaha really	happy
17429	ok i need to frds just be yourself my self	others
17430	but he doesnt like me who do : ' (	sad
17431	i wan na see the real you ill take you to go see it yeah i be excite to see you naked	happy
17432	be you try to divert my mind ? no you be try to divert my mind so that you can gain sympathy i be not look for sympathy i just want to let it out	angry
17433	i know what yo why u r so rude	angry
17434	im ride the tractor wan na take a ride in my big green tractor have a lunch	others
17435	come with me when and where tomorrow to my home	others
17436	i be sorry my friend may you load forever you busy ya	others
17437	because ur boring if you say so why dont u like joke	others
17438	fine ... ... u im good : ) what about your day not fine very bad day	sad
17439	be you jealous of her why be jealous when you can be cool instead hmm yes	others
17440	why u be so busy its alternating..one day busy one day free ... today it be free : ) then	others
17441	this dp be not real photo of you obviously yes extra photoshop do i guess : p send real image	others
17442	i be crazy crazy be good crazy be interest i be bit stupid like to do fun activity	angry
17443	professional every professional start off as an amateur as a insurance sector	others
17444	i need rest we all need rest seriously	others
17445	oh i see well then where be you from	others
17446	you be annoy since day 1 you know you dont make any sense	angry
17447	yes how so one kiss me	others
17448	be i receive something ? i will be more than happy to share half of that full box 😊 what	others
